Business_Unit,Segment,Subsegment,Period,Biz_Desc,Orders,Revenue,China_Core_Inflation_Rate,China_Exports,China_GDP,China_GDP_from_Construction,China_GDP_from_Manufacturing,China_Industrial_Production,China_Industrial_Production_Mom,China_Inflation_Rate,China_Interest_Rate,China_Steel_Production,France_Core_Inflation_Rate,France_Exports,France_GDP,France_GDP_from_Construction,France_GDP_from_Manufacturing,France_Industrial_Production,France_Industrial_Production_Mom,France_Inflation_Rate,France_Interest_Rate,Germany_Core_Inflation_Rate,Germany_Exports,Germany_GDP,Germany_GDP_from_Construction,Germany_GDP_from_Manufacturing,Germany_Industrial_Production,Germany_Industrial_Production_Mom,Germany_Inflation_Rate,Germany_Interest_Rate,Germany_Steel_Production,Italy_Core_Inflation_Rate,Italy_Exports,Italy_GDP,Italy_GDP_from_Construction,Italy_GDP_from_Manufacturing,Italy_Industrial_Production,Italy_Industrial_Production_Mom,Italy_Inflation_Rate,Italy_Interest_Rate,Japan_Core_Inflation_Rate,Japan_Exports,Japan_GDP,Japan_GDP_from_Construction,Japan_GDP_from_Manufacturing,Japan_Industrial_Production,Japan_Industrial_Production_Mom,Japan_Inflation_Rate,Japan_Interest_Rate,Japan_Steel_Production,Switzerland_Core_Inflation_Rate,Switzerland_Exports,Switzerland_GDP,Switzerland_Industrial_Production,Switzerland_Industrial_Production_Mom,Switzerland_Inflation_Rate,Switzerland_Interest_Rate,United_Kingdom_Core_Inflation_Rate,United_Kingdom_Exports,United_Kingdom_GDP,United_Kingdom_GDP_from_Construction,United_Kingdom_GDP_from_Manufacturing,United_Kingdom_Industrial_Production,United_Kingdom_Industrial_Production_Mom,United_Kingdom_Inflation_Rate,United_Kingdom_Interest_Rate,United_States_Core_Inflation_Rate,United_States_Exports,United_States_GDP,United_States_GDP_from_Construction,United_States_GDP_from_Manufacturing,United_States_Industrial_Production,United_States_Industrial_Production_Mom,United_States_Inflation_Rate,United_States_Interest_Rate,United_States_Steel_Production,Date,Start_Period,End_Period
SSI070,SSI07081,SSI0708140,30,SSI,18717530,21407134,0.8,296.45,18316.77,59391.5,286794.6,4.5,0.36,0.0,3.45,82100,4.6,49685.2,2796.3,30934.0,57888.0,-0.4,-0.1,4.9,4.5,4.64,128.1,4163.6,31.655,174.078,-3.8,-0.7,4.5,4.5,2900.0,4.58,51653.0,2104.07,25132.3,70762.3,-1.7,-0.5,5.34,4.5,2.8,9198.636,4262.46,32404.9,119239.3,-4.371,0.1,3.0,-0.1,7000.0,1.2,24116.1,828.51,1.9,3.5,1.7,1.75,6.1,70620.0,3114.04,37241.0,57105.0,-0.8,-0.5,6.7,5.25,4.1,263.533,26006.89,842.3,2323.8,-0.3,0.2,3.7,5.5,6700.0,2023-09-01,1,42
SSI070,SSI07081,SSI0708140,31,SSI,11029582,10034711,0.6,274.2,18316.77,59391.5,286794.6,4.6,0.48,-0.2,3.45,79100,4.2,50079.2,2796.3,30934.0,57888.0,1.9,0.0,4.0,4.5,4.34,129.63,4163.6,31.655,174.078,-3.9,-0.5,3.8,4.5,2900.0,4.21,56540.0,2104.07,25132.3,70762.3,-0.7,-0.1,1.69,4.5,2.9,9145.15,4262.46,32404.9,119239.3,1.1385,1.2,3.3,-0.1,7500.0,1.4,21208.4,828.51,1.9,3.5,1.7,1.75,5.7,71768.0,3114.04,37241.0,57105.0,-2.5,-1.3,4.6,5.25,4.0,262.463,26006.89,842.3,2323.8,-0.8,-0.5,3.2,5.5,6800.0,2023-10-01,1,42
SSI070,SSI07081,SSI0708140,32,SSI,4417030,15855557,0.6,292.63,18316.77,59391.5,286794.6,6.6,0.79,-0.5,3.45,76100,3.4,50172.7,2796.3,30934.0,57888.0,0.9,0.1,3.5,4.5,3.78,131.85,4163.6,31.655,174.078,-4.5,-0.3,3.2,4.5,2700.0,3.56,55226.0,2104.07,25132.3,70762.3,-2.4,-2.0,0.67,4.5,2.5,8817.953,4262.46,32404.9,119239.3,-1.5653,-0.6,2.8,-0.1,7100.0,1.3,21464.7,828.51,1.9,3.5,1.4,1.75,5.1,72230.0,3114.04,37241.0,57105.0,-3.1,0.2,3.9,5.25,4.0,257.254,26006.89,842.3,2323.8,-0.1,0.4,3.1,5.5,6600.0,2023-11-01,1,42
SSI070,SSI07081,SSI0708140,33,SSI,5244092,19758305,0.6,303.28,18270.36,86640.6,392183.0,6.8,0.36,-0.3,3.45,67400,3.4,50451.2,3051.83,30898.0,58778.0,0.4,0.4,3.7,4.5,3.48,127.79,4525.7,31.195,173.167,-3.6,-1.8,3.7,4.5,2600.0,3.08,47945.0,2304.61,25299.4,71719.0,-1.5,2.3,0.59,4.5,2.3,9642.423,4213.17,33235.9,117803.7,-1.1152,1.2,2.6,-0.1,7000.0,1.4,21359.4,894.42,-0.6,-0.1,1.7,1.75,5.1,70149.0,3369.86,37090.0,56705.0,-1.6,0.3,4.0,5.25,3.9,261.838,27720.71,852.2,2356.6,0.8,-0.3,3.4,5.5,6800.0,2023-12-01,1,42
SSI070,SSI07081,SSI0708140,34,SSI,6697714,10875895,0.4,306.22,18270.36,86640.6,392183.0,6.9,0.92,-0.8,3.45,77200,3.0,48992.6,3051.83,30898.0,58778.0,1.3,-0.6,3.1,4.5,3.39,129.75,4525.7,31.195,173.167,-5.4,0.9,2.9,4.5,2900.0,2.7,47548.0,2304.61,25299.4,71719.0,-3.7,-3.3,0.8,4.5,2.0,7332.641,4213.17,33235.9,117803.7,-1.5,-7.0,2.2,-0.1,7300.0,1.2,21165.4,894.42,-0.6,-0.1,1.3,1.75,5.1,73848.0,3369.86,37090.0,56705.0,-2.4,-1.2,4.0,5.25,3.9,261.796,27720.71,852.2,2356.6,-1.3,-1.4,3.1,5.5,6800.0,2024-01-01,1,42
SSI070,SSI07081,SSI0708140,35,SSI,11118667,13351581,1.2,221.66,18270.36,86640.6,392183.0,7.0,0.21,0.7,3.45,81200,2.6,50618.6,3051.83,30898.0,58778.0,0.2,0.3,3.0,4.5,3.37,131.0,4525.7,31.195,173.167,-5.5,1.6,2.5,4.5,3100.0,2.33,53478.0,2304.61,25299.4,71719.0,-3.3,1.2,0.8,4.5,2.8,8248.911,4213.17,33235.9,117803.7,-3.7,0.3,2.8,-0.1,7000.0,1.1,21133.1,894.42,-0.6,-0.1,1.2,1.75,4.5,72799.0,3369.86,37090.0,56705.0,-1.7,0.8,3.4,5.25,3.8,269.323,27720.71,852.2,2356.6,-0.4,1.1,3.2,5.5,6500.0,2024-02-01,1,42
SSI070,SSI07081,SSI0708140,36,SSI,21473024,26859195,0.6,279.14,18270.36,13962.4,94639.6,4.5,-0.05,0.1,3.45,88300,2.2,50759.2,3051.83,30653.0,59225.0,1.3,-0.4,2.3,4.5,3.3,129.8,4525.7,31.496,170.494,-4.4,-1.5,2.2,4.5,3500.0,2.32,54207.0,2304.61,25291.2,70378.2,-3.7,-0.7,1.2,4.5,2.6,9474.898,4213.17,33235.9,117803.7,-6.2,3.5,2.7,0.1,7200.0,1.0,21111.2,894.42,-2.1,-0.6,1.0,1.5,4.2,71728.0,3369.86,36979.0,57345.0,-0.1,1.1,3.2,5.25,3.8,265.638,27720.71,863.2,2314.1,-0.6,0.2,3.5,5.5,6900.0,2024-03-01,1,42
SSI070,SSI07081,SSI0708140,37,SSI,10485215,10259613,0.7,291.72,18270.36,13962.4,94639.6,6.7,1.21,0.3,3.45,85900,1.9,50083.1,3051.83,30653.0,59225.0,1.8,0.9,2.2,4.5,3.0,134.23,4525.7,31.496,170.494,-4.1,0.0,2.2,4.5,3400.0,2.1,52696.0,2304.61,25291.2,70378.2,-2.6,-0.9,0.8,4.5,2.2,8979.609,4213.17,33235.9,117803.7,-2.0,-0.6,2.5,0.1,7100.0,1.2,22733.6,894.42,-2.1,-0.6,1.4,1.5,3.9,74302.0,3369.86,36979.0,57345.0,-1.3,-1.0,2.3,5.25,3.6,266.393,27720.71,863.2,2314.1,-1.0,-0.2,3.4,5.5,6700.0,2024-04-01,1,42
SSI070,SSI07081,SSI0708140,38,SSI,1575532,11719560,0.6,301.6,18270.36,13962.4,94639.6,5.6,0.25,0.3,3.45,92900,1.7,50136.8,3051.83,30653.0,59225.0,-2.1,-1.5,2.3,4.5,3.0,129.15,4525.7,31.496,170.494,-7.7,-2.2,2.4,4.5,3200.0,2.0,56032.0,2304.61,25291.2,70378.2,-4.0,0.1,0.8,4.5,2.5,8277.29,4213.17,33235.9,117803.7,0.7,1.1,2.8,0.1,7200.0,1.1,22789.0,894.42,-2.1,-0.6,1.4,1.5,3.5,73672.0,3369.86,36979.0,57345.0,-0.6,-0.1,2.0,5.25,3.4,264.976,27720.71,863.2,2314.1,-0.1,0.6,3.3,5.5,6900.0,2024-05-01,1,42
SSI070,SSI07081,SSI0708140,39,SSI,22016814,14060438,0.6,307.24,18270.36,37738.6,196048.5,5.3,0.51,0.2,3.45,91600,1.8,51833.0,3051.83,30531.0,59056.0,-0.5,0.4,2.2,4.25,2.9,127.1,4525.7,30.865,169.055,-3.8,1.6,2.2,4.25,3200.0,1.9,51822.0,2304.61,25168.7,69883.5,-3.7,0.1,0.8,4.25,2.6,9208.858,4213.17,33235.9,117803.7,-8.2,-1.2,2.8,0.1,7000.0,1.0,23139.0,894.42,7.0,4.1,1.3,1.25,3.5,76687.0,3369.86,37170.0,57019.0,-2.4,0.1,2.0,5.25,3.3,268.356,27720.71,870.0,2368.9,0.8,0.0,3.0,5.5,6700.0,2024-06-01,1,42
SSI070,SSI07081,SSI0708140,40,SSI,9316677,11027708,0.4,300.22,18270.36,37738.6,196048.5,5.1,0.45,0.5,3.35,82900,1.5,49824.4,3051.83,30531.0,59056.0,-0.4,0.0,2.3,4.25,2.9,128.45,4525.7,30.865,169.055,-5.4,-2.3,2.3,4.25,3100.0,1.9,57284.0,2304.61,25168.7,69883.5,-4.3,-1.1,1.3,4.25,2.7,9611.594,4213.17,33235.9,117803.7,2.9,1.8,2.8,0.25,7100.0,1.0,23164.6,894.42,7.0,4.1,1.3,1.25,3.3,72982.0,3369.86,37170.0,57019.0,-2.5,-0.7,2.2,5.25,3.2,271.115,27720.71,870.0,2368.9,-0.9,-0.9,2.9,5.5,6900.0,2024-07-01,1,42
SSI070,SSI07081,SSI0708140,41,SSI,4058839,12056207,0.3,308.24,18270.36,37738.6,196048.5,4.5,0.39,0.6,3.35,77900,1.7,49439.1,3051.83,30531.0,59056.0,0.0,0.6,1.8,4.25,2.8,130.56,4525.7,30.865,169.055,-3.5,2.2,1.9,4.25,2900.0,1.9,38900.0,2304.61,25168.7,69883.5,-4.7,0.9,1.1,4.25,2.8,8432.504,4213.17,33235.9,117803.7,-4.9,-2.0,3.0,0.25,6900.0,1.1,22759.6,894.42,7.0,4.1,1.1,1.25,3.6,77585.0,3369.86,37170.0,57019.0,-1.2,1.1,2.2,5.0,3.2,275.719,27720.71,870.0,2368.9,-0.4,0.5,2.5,5.5,7000.0,2024-08-01,1,42
SSI070,SSI07081,SSI0708140,42,SSI,12092374,17472086,0.1,303.37,18270.36,60858.8,296515.8,5.4,0.71,0.4,3.35,77100,1.4,47822.1,3051.83,30469.0,58997.0,-0.2,-0.3,1.1,3.65,2.7,128.58,4525.7,30.231,166.69,-4.3,-1.7,1.6,3.65,3000.0,1.8,50476.0,2304.61,25208.2,69258.5,-4.8,-1.3,0.7,3.65,2.4,9036.861,4213.17,33235.9,117803.7,-3.2,0.7,2.5,0.25,6600.0,1.0,22466.8,894.42,2.8,-0.6,0.8,1.0,3.2,75168.0,3369.86,37159.0,57408.0,-0.7,0.0,1.7,5.0,3.3,273.687,27720.71,872.5,2389.0,-1.2,-0.6,2.4,5.0,6700.0,2024-09-01,1,42
SSI070,SSI07081,SSI0708150,1,SSI,944859,491594,0.7,263.09,14996.41,11802.2,80538.7,9.8,0.52,0.9,3.85,97900,1.0,41246.2,2647.93,30821.0,58340.0,47.5,0.0,1.2,0.0,1.4,112.19,3940.14,36.293,172.855,29.8,-0.2,2.0,0.0,3400.0,0.29,43982.0,1907.48,18273.7,68261.8,80.1,1.0,1.07,0.0,-0.9,7180.252,5054.07,29250.7,109841.7,14.3,2.2,-1.1,-0.1,7800.0,0.0,20108.6,742.0,3.9,3.7,0.3,-0.75,1.3,55987.0,2696.78,31659.0,56362.0,26.7,-0.2,1.5,0.1,3.0,209.117,21354.11,892.8,2247.8,16.1,0.1,4.2,0.25,6900.0,2021-04-01,1,42
SSI070,SSI07081,SSI0708150,2,SSI,658964,531284,0.9,263.23,14996.41,11802.2,80538.7,8.8,0.45,1.3,3.85,99500,0.9,39703.7,2647.93,30821.0,58340.0,21.8,0.0,1.4,0.0,1.6,113.01,3940.14,36.293,172.855,17.7,-0.6,2.2,0.0,3500.0,0.19,43954.0,1907.48,18273.7,68261.8,21.8,-1.6,1.26,0.0,-0.6,6260.587,5054.07,29250.7,109841.7,19.3,-3.7,-0.8,-0.1,8400.0,0.2,20775.4,742.0,3.9,3.7,0.6,-0.75,2.0,58083.0,2696.78,31659.0,56362.0,16.8,-1.0,2.1,0.1,3.8,211.641,21354.11,892.8,2247.8,15.3,0.9,5.0,0.25,7200.0,2021-05-01,1,42
SSI070,SSI07081,SSI0708150,3,SSI,1354393,965464,0.9,280.3,14996.41,32730.0,172698.4,8.3,0.48,1.1,3.85,93900,1.1,41619.0,2647.93,30892.0,58556.0,7.0,-0.5,1.5,0.0,1.9,112.39,3940.14,37.987,173.655,5.3,-1.8,2.4,0.0,3400.0,0.29,45547.0,1907.48,19429.1,68922.2,14.3,2.0,1.26,0.0,-0.5,7223.788,5054.07,29250.7,109841.7,21.8,4.0,-0.5,-0.1,8100.0,0.3,20223.5,742.0,15.5,2.5,0.6,-0.75,2.3,55891.0,2696.78,32620.0,56115.0,4.8,-0.7,2.5,0.1,4.5,214.009,21354.11,904.4,2275.1,8.7,0.5,5.4,0.25,7100.0,2021-06-01,1,42
SSI070,SSI07081,SSI0708150,4,SSI,746198,225864,1.3,281.28,14996.41,32730.0,172698.4,6.4,0.21,1.0,3.85,86800,0.0,41161.7,2647.93,30892.0,58556.0,3.0,0.9,1.2,0.0,3.0,114.51,3940.14,37.987,173.655,5.5,1.5,3.7,0.0,3000.0,0.58,49609.0,1907.48,19429.1,68922.2,7.9,0.7,1.95,0.0,-0.2,7354.679,5054.07,29250.7,109841.7,10.9,-1.5,-0.3,-0.1,8000.0,0.2,21124.2,742.0,15.5,2.5,0.7,-0.75,1.8,54369.0,2696.78,32620.0,56115.0,-1.1,-1.6,2.0,0.1,4.3,216.286,21354.11,904.4,2275.1,5.3,0.4,5.4,0.25,7500.0,2021-07-01,1,42
SSI070,SSI07081,SSI0708150,5,SSI,1033298,411669,1.2,293.17,14996.41,32730.0,172698.4,5.3,0.3,0.8,3.85,83200,1.0,42112.0,2647.93,30892.0,58556.0,2.1,-0.3,1.9,0.0,3.0,111.91,3940.14,37.987,173.655,0.7,-4.7,3.8,0.0,3000.0,0.58,32897.0,1907.48,19429.1,68922.2,0.1,-1.4,2.04,0.0,0.0,6604.918,5054.07,29250.7,109841.7,8.5,-3.4,-0.4,-0.1,7900.0,0.4,21290.5,742.0,15.5,2.5,0.9,-0.75,3.1,53549.0,2696.78,32620.0,56115.0,-3.5,0.6,3.2,0.1,4.0,217.728,21354.11,904.4,2275.1,4.3,0.0,5.3,0.25,7500.0,2021-08-01,1,42
SSI070,SSI07081,SSI0708150,6,SSI,1441895,1072510,1.2,304.7,14996.41,53544.1,265392.2,3.1,0.05,0.7,3.85,73800,1.4,42313.5,2647.93,30529.0,58177.0,-1.2,-1.4,2.2,0.0,3.1,111.84,3940.14,37.186,170.65,-1.2,0.8,4.1,0.0,3300.0,0.97,45143.0,1907.48,20637.4,69463.7,5.2,1.2,2.54,0.0,0.1,6840.511,5054.07,29250.7,109841.7,-1.4,-4.8,0.2,-0.1,8100.0,0.5,21097.9,742.0,8.3,-0.9,0.9,-0.75,2.9,56117.0,2696.78,31955.0,54850.0,-5.3,-0.9,3.1,0.1,4.0,214.183,21354.11,886.3,2276.0,3.2,-1.0,5.4,0.25,7300.0,2021-09-01,1,42
SSI070,SSI07081,SSI0708150,7,SSI,428547,588785,1.3,299.12,14996.41,53544.1,265392.2,3.5,0.41,1.5,3.85,71600,1.5,43929.5,2647.93,30529.0,58177.0,-0.6,2.7,2.6,0.0,3.1,116.65,3940.14,37.186,170.65,-1.2,3.2,4.4,0.0,3700.0,1.07,46368.0,1907.48,20637.4,69463.7,2.4,-0.3,3.02,0.0,0.1,7183.224,5054.07,29250.7,109841.7,-3.8,2.6,0.1,-0.1,8200.0,0.6,20973.8,742.0,8.3,-0.9,1.2,-0.75,3.4,61836.0,2696.78,31955.0,54850.0,-6.6,-1.4,4.2,0.1,4.6,228.772,21354.11,886.3,2276.0,4.0,1.4,6.2,0.25,7500.0,2021-10-01,1,42
SSI070,SSI07081,SSI0708150,8,SSI,476226,811907,1.2,324.28,14996.41,53544.1,265392.2,3.8,0.38,2.3,3.85,69300,1.8,44357.3,2647.93,30529.0,58177.0,-1.0,-2.0,2.8,0.0,3.3,118.07,3940.14,37.186,170.65,-1.6,0.4,4.8,0.0,3400.0,1.27,48596.0,1907.48,20637.4,69463.7,6.9,2.3,3.71,0.0,0.5,7366.963,5054.07,29250.7,109841.7,5.1,5.5,0.6,-0.1,8000.0,0.7,22136.4,742.0,8.3,-0.9,1.5,-0.75,4.0,62544.0,2696.78,31955.0,54850.0,-6.1,1.3,5.1,0.1,4.9,231.756,21354.11,886.3,2276.0,4.5,0.9,6.8,0.25,7200.0,2021-11-01,1,42
SSI070,SSI07081,SSI0708150,9,SSI,494428,648388,1.2,339.66,18201.7,79269.8,369903.7,4.3,0.4,1.5,3.8,86200,2.0,44685.0,2966.43,30150.0,57196.0,0.0,0.5,2.8,0.0,3.6,120.8,4348.3,37.14,175.956,-1.5,0.7,4.9,0.0,3300.0,1.46,45676.0,2179.21,21748.6,70142.8,5.0,-2.0,3.9,0.0,0.5,7881.088,5039.15,29053.1,119767.9,1.9,-1.5,0.8,-0.1,7900.0,0.8,21516.5,815.31,6.7,1.6,1.5,-0.75,4.2,63241.0,3143.32,32657.0,53849.0,-6.8,-1.0,5.4,0.25,5.5,236.793,23681.17,866.9,2358.9,3.0,-0.1,7.0,0.25,7200.0,2021-12-01,1,42
SSI070,SSI07081,SSI0708150,10,SSI,477526,783053,1.2,323.28,18201.7,79269.8,369903.7,7.5,0.22,0.9,3.7,81700,1.6,48746.2,2966.43,30150.0,57196.0,-0.9,2.1,2.9,0.0,2.7,125.05,4348.3,37.14,175.956,0.4,0.1,4.2,0.0,3300.0,1.45,41218.0,2179.21,21748.6,70142.8,-2.9,-3.4,4.84,0.0,0.2,6330.279,5039.15,29053.1,119767.9,-0.7,-0.8,0.5,-0.1,7800.0,0.8,20710.9,815.31,6.7,1.6,1.6,-0.75,4.4,59094.0,3143.32,32657.0,53849.0,-3.9,0.4,5.5,0.25,6.0,232.637,23681.17,866.9,2358.9,2.4,0.0,7.5,0.25,7300.0,2022-01-01,1,42
SSI070,SSI07081,SSI0708150,11,SSI,16706,349826,1.1,214.8,18201.7,79269.8,369903.7,7.5,0.38,0.9,3.7,75000,2.4,46543.5,2966.43,30150.0,57196.0,2.0,-1.5,3.6,0.0,2.8,125.82,4348.3,37.14,175.956,2.6,0.1,4.3,0.0,3200.0,1.74,47418.0,2179.21,21748.6,70142.8,3.6,4.1,5.71,0.0,0.6,7188.937,5039.15,29053.1,119767.9,0.0,1.3,0.9,-0.1,7300.0,1.3,23896.8,815.31,6.7,1.6,2.2,-0.75,5.2,62768.0,3143.32,32657.0,53849.0,-4.8,-0.9,6.2,0.5,6.4,237.005,23681.17,866.9,2358.9,6.6,0.6,7.9,0.25,6400.0,2022-02-01,1,42
SSI070,SSI07081,SSI0708150,12,SSI,601875,2405545,1.1,272.87,18201.7,12501.8,90917.3,5.0,0.51,1.5,3.7,88300,2.5,46578.9,2966.43,29812.0,56565.0,-0.2,-0.4,4.5,0.0,3.0,125.23,4348.3,34.467,175.772,-4.7,-4.4,5.9,0.0,3300.0,1.93,56821.0,2179.21,23067.4,71141.4,3.4,0.4,6.46,0.0,0.8,8458.47,5039.15,29053.1,119767.9,-1.6,-0.3,1.2,-0.1,8000.0,1.4,21320.3,815.31,7.1,3.6,2.4,-0.75,5.7,65817.0,3143.32,33635.0,52320.0,-5.5,-0.3,7.0,0.75,6.5,248.299,23681.17,884.3,2327.8,4.6,0.8,8.5,0.5,7000.0,2022-03-01,1,42
SSI070,SSI07081,SSI0708150,13,SSI,743643,148012,0.9,268.97,18201.7,12501.8,90917.3,-2.9,0.16,2.1,3.7,92800,3.2,47763.2,2966.43,29812.0,56565.0,-1.0,-0.9,4.8,0.0,3.4,127.43,4348.3,34.467,175.772,-3.5,1.2,6.3,0.0,3300.0,2.41,50391.0,2179.21,23067.4,71141.4,4.1,2.1,5.96,0.0,2.1,8075.342,5039.15,29053.1,119767.9,-4.7,-0.4,2.5,-0.1,7500.0,1.5,21496.6,815.31,7.1,3.6,2.5,-0.75,6.2,69677.0,3143.32,33635.0,52320.0,-4.8,0.5,9.0,0.75,6.2,256.715,23681.17,884.3,2327.8,4.6,0.2,8.3,0.5,6900.0,2022-04-01,1,42
SSI070,SSI07081,SSI0708150,14,SSI,272580,347591,0.9,303.9,18201.7,12501.8,90917.3,0.7,0.62,2.1,3.7,96600,3.6,48216.5,2966.43,29812.0,56565.0,0.3,1.3,5.2,0.0,3.7,132.39,4348.3,34.467,175.772,-1.6,1.4,7.0,0.0,3200.0,3.19,56809.0,2179.21,23067.4,71141.4,3.2,-2.2,6.82,0.0,2.1,7250.949,5039.15,29053.1,119767.9,-2.7,-4.4,2.5,-0.1,8100.0,1.7,21812.3,815.31,7.1,3.6,2.9,-0.75,5.9,72333.0,3143.32,33635.0,52320.0,-3.5,0.4,9.1,1.0,6.0,259.05,23681.17,884.3,2327.8,3.8,0.1,8.6,1.0,7200.0,2022-05-01,1,42
SSI070,SSI07081,SSI0708150,15,SSI,988232,898341,1.0,323.41,18201.7,34145.2,188508.7,3.9,0.91,2.5,3.7,90700,3.7,49981.8,2966.43,29204.0,55709.0,1.7,0.8,5.8,0.0,3.3,134.98,4348.3,33.4,175.948,0.4,0.3,6.7,0.0,3200.0,3.76,54882.0,2179.21,23718.2,72134.2,-1.0,-2.4,7.97,0.0,2.2,8613.71,5039.15,29053.1,119767.9,-3.0,5.0,2.4,-0.1,7400.0,1.9,22451.3,815.31,4.8,0.4,3.4,-0.25,5.8,69929.0,3143.32,34325.0,51427.0,-4.3,-1.5,9.4,1.25,5.9,262.615,23681.17,851.7,2301.1,3.2,-0.1,9.1,1.75,6900.0,2022-06-01,1,42
SSI070,SSI07081,SSI0708150,16,SSI,540260,247239,0.8,327.46,18201.7,34145.2,188508.7,3.8,0.35,2.7,3.7,81400,4.3,49580.7,2966.43,29204.0,55709.0,-0.6,-1.4,6.1,0.5,3.5,133.22,4348.3,33.4,175.948,-1.4,-0.1,6.7,0.5,3000.0,4.14,58036.0,2179.21,23718.2,72134.2,-1.3,0.6,7.93,0.5,2.4,8752.792,5039.15,29053.1,119767.9,-1.8,0.6,2.6,-0.1,7300.0,2.0,22575.6,815.31,4.8,0.4,3.4,-0.25,6.2,74561.0,3143.32,34325.0,51427.0,-2.7,0.1,10.1,1.25,5.9,265.032,23681.17,851.7,2301.1,3.0,0.2,8.5,2.5,7000.0,2022-07-01,1,42
SSI070,SSI07081,SSI0708150,17,SSI,830085,593537,0.8,310.39,18201.7,34145.2,188508.7,4.2,0.24,2.5,3.65,83900,4.8,52834.2,2966.43,29204.0,55709.0,2.0,2.4,5.9,0.5,3.69,136.22,4348.3,33.4,175.948,1.9,-1.3,7.0,0.5,2900.0,4.41,41054.0,2179.21,23718.2,72134.2,3.0,2.4,8.37,0.5,2.8,8060.539,5039.15,29053.1,119767.9,5.6603,1.4,3.0,-0.1,7300.0,2.0,22711.3,815.31,4.8,0.4,3.5,-0.25,6.3,80048.0,3143.32,34325.0,51427.0,-3.5,-0.2,9.9,1.75,6.3,265.216,23681.17,851.7,2301.1,3.1,0.1,8.3,2.5,7000.0,2022-08-01,1,42
SSI070,SSI07081,SSI0708150,18,SSI,828415,733512,0.6,318.24,18201.7,55689.5,285423.7,6.3,0.8,2.8,3.65,87000,4.6,53561.4,2966.43,29064.0,55696.0,3.3,-0.2,5.6,1.25,4.56,139.5,4348.3,32.398,177.722,3.7,1.8,8.6,1.25,2800.0,5.0,55174.0,2179.21,23618.2,71767.4,-0.6,-2.4,8.87,1.25,3.0,8817.64,5039.15,29053.1,119767.9,8.7293,-0.5,3.0,-0.1,7100.0,2.0,23194.2,815.31,6.0,0.0,3.3,0.5,6.5,80739.0,3143.32,34738.0,50458.0,-4.1,-1.6,10.1,2.25,6.6,262.473,23681.17,813.5,2302.4,4.6,0.4,8.2,3.25,6600.0,2022-09-01,1,42
SSI070,SSI07081,SSI0708150,19,SSI,-68835,217868,0.6,293.61,18201.7,55689.5,285423.7,5.0,0.18,2.1,3.65,79800,5.0,51967.5,2966.43,29064.0,55696.0,-1.7,-2.2,6.2,2.0,4.84,136.66,4348.3,32.398,177.722,-0.7,-0.8,8.8,2.0,3100.0,5.3,54839.0,2179.21,23618.2,71767.4,-1.8,-1.2,11.84,2.0,3.6,9001.317,5039.15,29053.1,119767.9,3.1311,-1.7,3.7,-0.1,7300.0,1.8,22397.8,815.31,6.0,0.0,3.0,0.5,6.5,82419.0,3143.32,34738.0,50458.0,-2.4,0.4,11.1,2.25,6.3,259.671,23681.17,813.5,2302.4,3.1,-0.1,7.7,3.25,6700.0,2022-10-01,1,42
SSI070,SSI07081,SSI0708150,20,SSI,323720,378351,0.6,290.62,18201.7,55689.5,285423.7,2.2,-0.24,1.6,3.65,74500,5.3,51228.8,2966.43,29064.0,55696.0,1.6,1.2,6.2,2.0,5.03,137.12,4348.3,32.398,177.722,-0.2,0.4,8.8,2.0,2800.0,5.59,57636.0,2179.21,23618.2,71767.4,-3.8,-0.2,11.77,2.0,3.7,8836.797,5039.15,29053.1,119767.9,-1.3623,0.0,3.8,-0.1,7200.0,1.9,20554.1,815.31,6.0,0.0,3.0,0.5,6.3,81866.0,3143.32,34738.0,50458.0,-2.8,0.9,10.7,3.0,6.0,256.225,23681.17,813.5,2302.4,0.1,-0.3,7.1,4.0,6400.0,2022-11-01,1,42
SSI070,SSI07081,SSI0708150,21,SSI,-365833,563347,0.7,296.9,18316.77,81439.8,388651.6,1.3,0.37,1.8,3.65,77900,5.3,51967.0,2796.3,29594.0,55982.0,2.0,0.9,5.9,2.5,5.21,130.98,4163.6,31.999,178.745,-3.8,-2.7,8.1,2.5,2700.0,5.85,51917.0,2104.07,23533.5,71083.9,-1.0,1.3,11.63,2.5,4.0,8786.842,4262.46,32404.9,119239.3,-2.1818,-0.6,4.0,-0.1,6900.0,1.8,22036.8,828.51,6.4,2.3,2.8,1.0,6.3,79870.0,3114.04,37389.0,55526.0,-2.9,-1.2,10.5,3.5,5.7,253.508,26006.89,806.3,2274.6,-0.8,-1.2,6.5,4.5,6500.0,2022-12-01,1,42
